CO,AB,FACID,DIS,FNAME,FSTREET,FCITY,FZIP,FSIC,COID,DISN,CHAPIS,CERR_CODE,TOGT,ROGT,COT,NOXT,SOXT,PMT,PM10T,lat,lon
10,SJV,3455,SJU,NEW AGE METAL FINISHING,2142 N PLEASANT AVE,FRESNO,93705,3471,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.007853048780487804878048780487804878048781,.00450765,36.76912,-119.84015
10,SJV,3413,SJU,NEW CINGULAR WIRELESS PCS LLC DBA AT&T,269 N DICKENSON - USID 9586,FRESNO,93720,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.0104167561761546723952738990332975295381,.0009698,.002665,.0009698,.00001193,.000185010060362173038229376257545271629779,.0001839,36.738995542079,-119.969986207156
10,SJV,3414,SJU,NEW CINGULAR WIRELESS PCS LLC DBA AT&T,13598 GOLDEN STATE BLVD- USID 9592,KINGSBURG,95827,4812,FRE,SAN JOAQUIN VALLEY APCD,,,.0287647690655209452201933404940923737917,.002678,.00737,.0020138,.00003286,.000511066398390342052313883299798792756539,.000508,36.547,-119.59097
10,SJV,3430,SJU,NEW CINGULAR WIRELESS PCS LLC DBA AT&T,23959 S FRESNO - COALINGA RD - USID 9596,COALINGA,93210,4812,FRE,SAN JOAQUIN VALLEY APCD,,,.0184962406015037593984962406015037593985,.001722,.00474,.001722,.0000211,.000328973843058350100603621730382293762576,.000327,36.137451171875,-120.362480163574
10,SJV,3792,SJU,NEW CINGULAR WIRELESS PCS LLC DBA AT&T,7620 N DEL MAR,FRESNO,93711,4812,FRE,SAN JOAQUIN VALLEY APCD,,,.040405327262379055207740466704610130905,.03549608,.301262648,.244792843,.0001795,.0145184426229508196721311475409836065574,.01417,36.8486,-119.79538
10,SJV,3946,SJU,NEW CINGULAR WIRELESS PCS LLC DBA AT&T,4516 S NEWMARK RD - USID 9566,SANGER,93657,4812,FRE,SAN JOAQUIN VALLEY APCD,,,.00009584519066590779738190096755833807626636,.0000842,.000713,.00163,.00000286,.00006905737704918032786885245901639344262295,.0000674,-26.9958152770996,152.947860717773
10,SJV,8022,SJU,NEW CINGULAR WIRELESS PCS LLC DBA AT&T,34149 W ELKHORN AVE,MENDOTA,,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.0207196562835660580021482277121374865735,.001929,.00531,.001929,.0000271,.000368209255533199195171026156941649899396,.000366,36.48523,-120.41287
10,SJV,8746,SJU,"NEW CINGULAR WIRELESS PCS, LLC DBA AT&T",2515 S. DEWOLF AVENUE,FRESNO,93726,4812,FRE,SAN JOAQUIN VALLEY APCD,,,.0184962406015037593984962406015037593985,.001722,.02311,.0077,.000007052,.000104225352112676056338028169014084507042,.0001036,36.68527,-119.64595
10,SJV,3855,SJU,NEW ENGLAND SHEET METAL,2731 S CHERRY AVE,FRESNO,93706,3444,FRE,SAN JOAQUIN VALLEY APCD,,,.000342629482071713147410358565737051792829,.000301,.00129,.0241,.0000219,1.17279174117096018735362997658079625292,.821015018,36.70191,-119.78056
10,SJV,8530,SJU,NEW OPPORTUNITY EXPLORATION INC,"NW SEC 16, T17S, R19E",RIVERDALE,,1311,FRE,SAN JOAQUIN VALLEY APCD,,,3.32194464632768361581920903954802259887,2.939921012,0,0,0,0,0,51.4797973632813,7.56212615966797
10,SJV,626,SJU,NEW WORLD PASTA,2704 S MAPLE AVE,FRESNO,93725,2098,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,3.5759862068965517241379310344827586207,1.037036,36.70154,-119.74795
10,SJV,6957,SJU,NEXTEL OF CALIFORNIA INC,29840 JOAQUIN RIDGE LOOKOUT RD,COALINGA,93210,4813,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.27506,-120.40012
10,SJV,7120,SJU,"NEXTEL OF CALIFORNIA, INC",1999 TUOLUMNE ST,FRESNO,93721,4812,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.73783,-119.79502
10,SJV,2058,SJU,NIACC-AVITECH TECHNOLOGIES INC,245 W DAKOTA AVE,CLOVIS,93612,3724,FRE,SAN JOAQUIN VALLEY APCD,,,.0247673528875933685552924029877937693569,.01608,.0146,.0302,.00104,.0311243701550387596899224806201550387597,.03013,36.78716,-119.715
10,SJV,8630,SJU,NICHOLAS J. BUSICK,4574 S MAPLE AVE,FRESNO,93725,4213,FRE,SAN JOAQUIN VALLEY APCD,,,.001136027319294251565167899829254410927718,.000998,.006617,.05547,.00006282,.000971311475409836065573770491803278688524,.000948,36.66779,-119.7431
10,SJV,869,SJU,NORDMAN OF CALIFORNIA,4070 S REED AVE,SANGER,93657,2085,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.6773340269898,-119.457379681947
10,SJV,3068,SJU,NORTH POINT HEALTHCARE CENTER,668 E BULLARD,FRESNO,93710,8361,FRE,SAN JOAQUIN VALLEY APCD,,,.000401821286283437677859988616960728514513,.000353,.00112,.00516,.00000233,.00037704918032786885245901639344262295082,.000368,36.82398,-119.7754
10,SJV,3916,SJU,NORTH POINTE FRESNO LLC,6771 N PALM AVE,FRESNO,93704,4813,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.83662,-119.81051
10,SJV,629,SJU,O'NEILL BEVERAGES CO LLC,8418 S LAC JAC AVE,PARLIER,93648,2084,FRE,SAN JOAQUIN VALLEY APCD,,,76.90916151036016971076732032907331712112,76.621512135,.17154567,.269847238,.122541454,.3164334978688524590163934426229508196721,.31631817,36.61256,-119.48244
10,SJV,3040,SJU,OAKWOOD GARDENS CARE CENTER,3510 E SHIELDS AVE,FRESNO,93726,8059,FRE,SAN JOAQUIN VALLEY APCD,,,.000681844052361980648833238474672737620945,.000599,.000359,.0122,.00000593,.000245901639344262295081967213114754098361,.00024,36.77828,-119.76597
10,SJV,7821,SJU,OIL CITY LLC,"COALINGA OIL FIELD, SEC 26 T20S R14E",FRESNO COUNTY,,1311,FRE,SAN JOAQUIN VALLEY APCD,,,.0110681818181818181818181818181818181818,.00487,.0876,.00708,.00252,.00673,.00673,36.7584114074707,-119.650382995605
10,SJV,2892,SJU,OLAM COTTON - WAREHOUSE #2,2925 S MAPLE AVE,FRESNO,93778,4221,FRE,SAN JOAQUIN VALLEY APCD,,,.00078087649402390438247011952191235059761,.000686,.00699,.0138,.0000106,.000767418032786885245901639344262295081967,.000749,36.69413,-119.74064
10,SJV,7748,SJU,OLAM WEST COAST INC,47641 W NEES AVE,FIREBAUGH,93622,723,FRE,SAN JOAQUIN VALLEY APCD,,,15.03727299944585489698271653158871203985,6.208745302,13.80963499,12.911807538,.72017376,8.17692992247978704861634060037263107662,4.769526561,36.84988,-120.64675
10,SJV,2272,SJU,OLSON & COMPANY STEEL,3488 W ASHLAN AVE,FRESNO,93722,2851,FRE,SAN JOAQUIN VALLEY APCD,,,.5858062,.5858062,0,0,0,.3938802083333333333333333333333333333334,.378125,36.7949,-119.85511
10,SJV,2425,SJU,ORANGE AVENUE DISPOSAL,3510 S ORANGE AVE,FRESNO,93725,4953,FRE,SAN JOAQUIN VALLEY APCD,,,.00378,.00189,0,0,0,0,0,36.6849896697822,-119.763651497787
10,SJV,8335,SJU,ORANGE COVE IRRIGATION DISTRICT,1130 PARK BLVD,ORANGE COVE,93646,4971,FRE,SAN JOAQUIN VALLEY APCD,,,.024386,.024386,0,0,0,0,0,36.6247262928422,-119.319614308898
10,SJV,7743,SJU,ORCHARD SUPPLY COMPANY LLC,5653 E KINGS CANYON RD,FRESNO,93727,5251,FRE,SAN JOAQUIN VALLEY APCD,,,.003107569721115537848605577689243027888446,.00273,.00399,.00666,.0000124,.000383196721311475409836065573770491803279,.000374,36.73697,-119.69853
10,SJV,7797,SJU,ORCHARD SUPPLY COMPANY LLC,147 W SHAW,CLOVIS,93612,5251,FRE,SAN JOAQUIN VALLEY APCD,,,.001309049516220830961866818440523619806488,.00115,.00306,.010061634,.00000513,.000489754098360655737704918032786885245902,.000478,36.80978,-119.71236
10,SJV,7798,SJU,ORCHARD SUPPLY COMPANY LLC,1536 E CHAMPLAIN,FRESNO,93720,5251,FRE,SAN JOAQUIN VALLEY APCD,,,.001199772339214570290267501422879908935685,.001054,.004168,.02456,.00002828,.000793032786885245901639344262295081967213,.000774,36.8673034704522,-119.756679385104
10,SJV,928,SJU,PAC AUTO SALES,449 MANNING,PARLIER,93648,5599,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.6047459232868,-119.523614928168
10,SJV,1646,SJU,PACIFIC BELL DBA SBC,504 J ST,PARLIER,93648,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001413887307911212293682413204325554923165,.0012421,.00621,.0263,.000012631,.000636270491803278688524590163934426229508,.000621,36.6104964870225,-119.525959069866
10,SJV,1644,SJU,PACIFIC BELL TELEPHONE  CO (DBA AT&T CA),525 CENTER,ORANGE COVE,93646,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001126920887877063175867956744450768355151,.00099,.001971,.02379,.00001009,.000506762295081967213114754098360655737705,.0004946,36.6255854991252,-119.313824856315
10,SJV,3642,SJU,PACIFIC BELL TELEPHONE  CO (DBA AT&T CA),429 W SIERRA AVE (SB052),FRESNO,,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001092771770062606715993170176437108708025,.00096,.002688,.1227,.0000979,.004057377049180327868852459016393442622951,.00396,36.83004503877,-119.800020576106
10,SJV,898,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),1445 VAN NESS AVE,FRESNO,93721,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.0210130904951622083096186681844052361981,.01846,.04777,.273547421,.149958096,.00868545081967213114754098360655737704918,.008477,36.76221,-119.79926
10,SJV,1643,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),450 E NEWPORT DR SB271,FRESNO,93771,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.002135458167330677290836653386454183266932,.001876,.003742,.05438,.00004781,.000769979508196721311475409836065573770492,.0007515,36.88747,-119.7768
10,SJV,1645,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),3562 W HENSON (SD038),RIVERDALE,93656,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001612976664769493454752418895845190665908,.001417,.00283,.034,.00001445,.000725409836065573770491803278688524590164,.000708,36.43225,-119.86216
10,SJV,1647,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),2021 ORANGE ST,SELMA,93662,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.007207740466704610130904951622083096186682,.006332,.020101,.09258,.00004186,.006775614754098360655737704918032786885246,.006613,36.5655173520421,-119.609407454844
10,SJV,1650,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),10674 ELKHORN (SB004),BURREL,93607,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001036994877632327831531018782014797951053,.000911,.00182,.021863611,.00000929,.000466188524590163934426229508196721311475,.000455,42.6718788146973,-88.5454330444336
10,SJV,1651,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),13320 S HENDERSON RD (SD005),CARUTHERS,93609,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001215822424587364826408651109846328969835,.0010681,.002136,.02565,.000010945,.000546618852459016393442622950819672131148,.0005335,42.7406845092773,-74.7736892700195
10,SJV,1652,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),525 E SHAW,CLOVIS,93710,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.00566875355719977233921457029026750142288,.00498,.0149,.102686637,.0000846,.001700819672131147540983606557377049180328,.00166,42.55526,-84.82874
10,SJV,1653,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),198 E DURIAN AVE (SD006),COALINGA,93210,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.002014797951052931132612407512805919180421,.00177,.00561,.0258,.0000117,.001885245901639344262295081967213114754098,.00184,,
10,SJV,1654,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),5554 S WILDWOOD,DEL REY,93616,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001190665907797381900967558338076266363119,.001046,.002091,.02507,.00001066,.000535143442622950819672131147540983606557,.0005223,36.6567650621849,-119.593083237205
10,SJV,1655,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),980 P ST,FIREBAUGH,93622,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001280591918042117245304496300512236767217,.001125,.002249,.02702,.00001147,.00005757172131147540983606557377049180327869,.00005619,36.8608270377209,-120.45676404917
10,SJV,1656,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),21068 FRESNO COALINGA RD,FIVE POINTS,93624,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001574274331246442800227660785429709732498,.001383,.00276,.0332,.00001411,.000709016393442622950819672131147540983607,.000692,36.4283965579898,-120.106826113899
10,SJV,1661,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),16881 9TH ST,HURON,93234,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001031189527603870233352305065452475811041,.0009059,.001814,.02168,.000009231,.000464036885245901639344262295081967213115,.0004529,36.2034537314538,-120.100395269194
10,SJV,1662,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),1431 MARION,KINGSBURG,93631,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.000817302219692657939669891861126920887877,.000718,.000718,.0045678,.00000731,.000366803278688524590163934426229508196721,.000358,36.5140389982485,-119.552161386909
10,SJV,1663,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),20834 S DEL RIO,LATON,93242,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001504837791690381331815594763801935116676,.001322,.00265,.0318,.00001347,.000676229508196721311475409836065573770492,.00066,36.4336202402858,-119.685850505631
10,SJV,1668,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),1250 E ASHLAN AVE,FRESNO,93771,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001331815594763801935116676152532726237906,.00117,.00145,.039,.0000306,.000345286885245901639344262295081967213115,.000337,36.79367,-119.79575
10,SJV,1669,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),4781 E TULARE ST,FRESNO,93771,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.007626636311895276038702333523050654524758,.0067,.0244,.1413,.0001219,.001959016393442622950819672131147540983607,.001912,36.7432049671787,-119.736979614918
10,SJV,1670,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),4309 N POLK (SBR29),FRESNO,93771,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.00470119521912350597609561752988047808765,.00413,.0375,.158892502,.0000779,.00375,.00366,36.79742,-119.88989
10,SJV,1672,SJU,PACIFIC BELL TELEPHONE CO (DBA AT&T CA),1658 SEVENTH ST,MENDOTA,93640,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.001949914627205463858850313033579965850883,.001713,.0035,.042,.00001783,.000895491803278688524590163934426229508197,.000874,36.7540021047994,-120.381691216252
10,SJV,907,SJU,PACIFIC BELL TEPEPHONE CO (DBA AT&T CA),5555 E OLIVE AVE,FRESNO,93727,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.000324416619237336368810472396129766647695,.000285,.010388,.0245,.0000104,.001045081967213114754098360655737704918033,.00102,36.7576,-119.70258
10,SJV,3904,SJU,"PACIFIC BIO-MATERIAL MANAGEMENT, INC.",1849 N HELM AVE,FRESNO,93727,4222,FRE,SAN JOAQUIN VALLEY APCD,,,.00015936254980079681274900398406374501992,.00014,.000738,.00452,.00000509,.000151639344262295081967213114754098360656,.000148,36.76698,-119.72508
10,SJV,906,SJU,PACIFIC CHOICE BRANDS,4667 E DATE,FRESNO,93725,2099,FRE,SAN JOAQUIN VALLEY APCD,,,.4613374872473391270383751586759105556098,.199947996,.03715,.39856919,.12853,.3295873410885311871227364185110663983903,.329545993,36.70199,-119.74301
10,SJV,8529,SJU,PACIFIC GAS & ELECTRIC,HELMS SUPPORT FACILITY,SHAVER LAKE,93664,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.1477290870802504268639726807057484348321,.129780003,.41240001,1.896200045,.0008573,.0657479508196721311475409836065573770492,.06417,37.126049041748,-119.290451049805
10,SJV,7089,SJU,PACIFIC GAS & ELECTRIC (BLDG B),3580 E CALIFORNIA AVE,FRESNO,93721,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.000594194649971542401821286283437677859988,.000522,.00471,.03798,.0000444,.000446721311475409836065573770491803278689,.000436,36.71983,-119.76532
10,SJV,899,SJU,PACIFIC GAS & ELECTRIC CO,2221 S ORANGE,FRESNO,93701,4932,FRE,SAN JOAQUIN VALLEY APCD,,,.013388,.013388,0,0,0,0,0,36.71886,-119.76335
10,SJV,902,SJU,PACIFIC GAS & ELECTRIC CO,33755 OLD MILL RD,AUBERRY,93602,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.000566875355719977233921457029026750142288,.000498,.00328,.01522,.00000793,.000398565573770491803278688524590163934426,.000389,37.067491913333,-119.482421539828
10,SJV,930,SJU,PACIFIC GAS & ELECTRIC CO,3530 E CALIFORNIA,FRESNO,93702,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.000613545816733067729083665338645418326694,.000539,.001794,.032429861,.00001833,.001472336065573770491803278688524590163934,.001437,36.7213014458481,-119.764852958256
10,SJV,933,SJU,PACIFIC GAS & ELECTRIC CO,705 P ST,FRESNO,93721,4932,FRE,SAN JOAQUIN VALLEY APCD,,,.000762663631189527603870233352305065452476,.00067,.00436,.0324,.0000214,.000985655737704918032786885245901639344262,.000962,36.73527,-119.78118
10,SJV,934,SJU,PACIFIC GAS & ELECTRIC CO,BALCH CAMP,AUBERRY,93602,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.020208,.020208,0,0,0,0,0,36.9033012390137,-119.121742248535
10,SJV,2347,SJU,PACIFIC GAS & ELECTRIC CO,290 S MERCED ST,COALINGA,93210,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.0016068,.0016068,0,0,0,0,0,36.1227645527688,-120.343673465315
10,SJV,2886,SJU,PACIFIC GAS & ELECTRIC CO,650 O ST,FRESNO,93721,4911,FRE,SAN JOAQUIN VALLEY APCD,,,.00226522481502561183836084234490608992601,.00199,.0105,.0572,.0000405,.001793032786885245901639344262295081967213,.00175,36.73538,-119.78179
10,SJV,3196,SJU,PACIFIC GAS & ELECTRIC CO,HELMS SWITCHYARD FACILITY,SHAVER LAKE,93664,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.000220830961866818440523619806488332384747,.000194,.00154,.0142,.0000102,.000340163934426229508196721311475409836066,.000332,37.126049041748,-119.290451049805
10,SJV,3197,SJU,PACIFIC GAS & ELECTRIC CO,HELMS OFFICE COMPLEX-WOODCHUCK,SHAVER LAKE,93664,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.0209447922595332953898690950483779169038,.0184,.146320006,1.348900056,.0009698,.0323565573770491803278688524590163934426,.03158,37.126049041748,-119.290451049805
10,SJV,3198,SJU,PACIFIC GAS & ELECTRIC CO,T1 GATEHOUSE-COURTRIGHT LAKE,SHAVER LAKE,93664,4911,FRE,SAN JOAQUIN VALLEY APCD,,,.1556390977443609022556390977443609022556,.01449,1.306423753,.01843,.0000908,.001301810865191146881287726358148893360161,.001294,37.126049041748,-119.290451049805
10,SJV,7941,SJU,PACIFIC GAS & ELECTRIC CO - GILL RANCH,LINCOLN AVE - APPROX 1200 FT E OF SO FAIRFAX,FIREBAUGH,,1321,FRE,SAN JOAQUIN VALLEY APCD,,,.0261952476381334096764958488405382192957,.0183,0,0,0,0,0,,
10,SJV,5884,SJU,PACIFIC GAS & ELECTRIC COMPANY,2141 S ORANGE AVE,FRESNO,93725,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.000760387023335230506545247581104154809334,.000668,.002244,.01766,.0000244,.00068442622950819672131147540983606557377,.000668,36.7206822836476,-119.763626204166
10,SJV,7425,SJU,PACIFIC GAS & ELECTRIC COMPANY,8 RIVER PARK PLACE EAST,FRESNO,93720,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.002118152524167561761546723952738990332975,.0001972,.0003193,.003846,.00001779,.000127867203219315895372233400402414486921,.0001271,36.858001362738,-119.78691742548
10,SJV,8659,SJU,PACIFIC GAS & ELECTRIC COMPANY,1170 E BULLARD AVE,FRESNO,93726,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.000883323847467273762094479225953329538987,.000776,.00155,.0144,.0000198,.000318647540983606557377049180327868852459,.000311,36.82354,-119.76789
10,SJV,977,SJU,PACIFIC GINNING COMPANY LLC,HIGHWAY 33 & NEBRASKA,CANTUA CREEK,93608,724,FRE,SAN JOAQUIN VALLEY APCD,,,.0373426573426573426573426573426573426573,.0267,.0892,.44579969,.0134,70.63987711213517665130568356374807987711,22.99328,36.55952,-120.38896
10,SJV,3718,SJU,PACIFIC STAR COMMUNICATIONS,"83 E SHAW AVE, STE 150",FRESNO,93710,4812,FRE,SAN JOAQUIN VALLEY APCD,,,.0241686358754027926960257787325456498389,.0022501,.0023316,.009418,.000014458,.00005326559356136820925553319919517102615694,.000052946,36.80827,-119.78872
10,SJV,36,SJU,"PACTIV,LLC",5370 E HOME AVE,FRESNO,93727,3086,FRE,SAN JOAQUIN VALLEY APCD,,,32.01940536037540181395294515670835713816,22.732143588,.353640003,.421000004,.00253,.1750626666666666666666666666666666666667,.160756,36.7630750372508,-119.710790547426
10,SJV,7220,SJU,PANOCHE ENERGY CENTER LLC,W PANOCHE RD,FIREBAUGH,,4911,FRE,SAN JOAQUIN VALLEY APCD,,,14.59999024969937650044291149045065709236,1.359623854,17.045524404,36.62507726,1.090832855,16.47559636074479664874492858792096843354,16.171290185,36.64624,-120.60421
10,SJV,4351,SJU,"PAPER, PULP & FILM",4525 E COMMERCE,FRESNO,93725,2679,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.00146,.001022,36.6991,-119.74897
10,SJV,3798,SJU,"PAPICH CONST CO, INC DBA SIERRA PACIFIC",4315 LOST HILLS RD,COALINGA,,2951,FRE,SAN JOAQUIN VALLEY APCD,,,.767337603,.767337603,2.709055344,1.185211713,.159640761,4.56383888333333333333333333333333333333,1.38885016,34.1375197601696,-118.707746574708
10,SJV,916,SJU,PATTON SHEET METAL,272 N PALM AVE,FRESNO,93701,1711,FRE,SAN JOAQUIN VALLEY APCD,,,.004631758679567444507683551508252703471827,.004069,.01511,.02808,.00002076,.001709016393442622950819672131147540983606,.001668,36.74745,-119.80788
10,SJV,2063,SJU,"PAUL EVERT'S RV COUNTRY, INC.",3633 S MAPLE,FRESNO,93725,5561,FRE,SAN JOAQUIN VALLEY APCD,,,.0345197324380165289256198347107438016529,.033757501,0,0,0,.006854166666666666666666666666666666666666,.00658,36.68096,-119.74809
10,SJV,2646,SJU,PB LOADER CORPORATION,5778 W BARSTOW AVE,FRESNO,93722,3523,FRE,SAN JOAQUIN VALLEY APCD,,,2.05272859504132231404958677685950413223,1.99936,0,0,0,.3875546302083333333333333333333333333334,.372052445,36.81782,-119.89645
10,SJV,922,SJU,PELCO INC A DELAWARE CORPORATION,3500 PELCO WAY,CLOVIS,93612,3663,FRE,SAN JOAQUIN VALLEY APCD,,,.7750036363636363636363636363636363636364,.74386,.1035,.41140001,.005102,1.819906696875,1.747660029,36.78765,-119.71696
10,SJV,2252,SJU,PENNY-NEWMAN GRAIN COMPANY,2691 S CEDAR AVE,FRESNO,93725,723,FRE,SAN JOAQUIN VALLEY APCD,,,.4073772568181818181818181818181818181818,.179245993,.0033,.226415991,.0672,40.60221792366606170598911070780399274048,11.899171993,36.70312,-119.75239
10,SJV,926,SJU,PEPSI COLA BOTTLING COMPANY,1150 E NORTH AVE,FRESNO,93725,2086,FRE,SAN JOAQUIN VALLEY APCD,,,2.67883342975206611570247933884297520662,2.593145,0,0,0,.70537109375,.67715625,36.6923192550227,-119.811672969041
10,SJV,4270,SJU,PERFECT PAC LP,1221 S MADERA AVE,KERMAN,93630,723,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.7168381141951,-120.060442433504
10,SJV,1301,SJU,PHILLIPS 66 PIPELINE LLC,34960 AMADOR AVE,COALINGA,93210,4612,FRE,SAN JOAQUIN VALLEY APCD,,,5.62866875172957910147294574667280860477,4.6806269,39.38836313,1.123499031,.0286853,.4631845522314213147738892370617145495925,.46038999,38.4458503723145,-120.652442932129
10,SJV,7075,SJU,PINE FLAT LAKE MARINA INC,SUNNYSLOPE RD (300 YD E. END LAKE FRONT),PIEDRA,,4493,FRE,SAN JOAQUIN VALLEY APCD,,,.17239,.17239,0,0,0,0,0,,
10,SJV,2122,SJU,PINEHURST TRADING POST,53830 BADGER RD,PINEHURST,93641,4959,FRE,SAN JOAQUIN VALLEY APCD,,,.000276836158192090395480225988700564971751,.000245,0,0,0,0,0,36.6969,-119.01633
10,SJV,4334,SJU,PIRANHA PIPE & PRECAST,VARIOUS LOCATIONS,CLOVIS,,3273,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.73001,.292004,36.8239517211914,-119.694770812988
10,SJV,8259,SJU,PITMAN FAMILY FARMS,2249 S CEDAR AVE,FRESNO,,252,FRE,SAN JOAQUIN VALLEY APCD,,,.004564598747865680136596471257825839499147,.00401,.01801,.0781,.0001021,.00137704918032786885245901639344262295082,.001344,36.71911,-119.75404
10,SJV,8256,SJU,PLAZA CONCRETE INC.,3121 E. MALAGA AVENUE,FRESNO,,3273,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.0028847,.00120206,36.66977,-119.734
10,SJV,946,SJU,POINDEXTER NUT CO,5414 E FLORAL AVE,SELMA,93662,723,FRE,SAN JOAQUIN VALLEY APCD,,,1.11730604494703693100486687661036358431,.780550003,0,0,0,.8985698310344827586206896551724137931034,.260585251,36.57691,-119.69484
